item,occupationLabel
http://www.wikidata.org/entity/Q153600,personnalité politique
http://www.wikidata.org/entity/Q154732,personnalité politique
http://www.wikidata.org/entity/Q155097,homme politique de la Rome antique
http://www.wikidata.org/entity/Q155097,militaire
http://www.wikidata.org/entity/Q155312,homme politique de la Rome antique
http://www.wikidata.org/entity/Q155312,militaire
http://www.wikidata.org/entity/Q155350,homme politique de la Rome antique
http://www.wikidata.org/entity/Q155350,militaire
http://www.wikidata.org/entity/Q156778,militaire
http://www.wikidata.org/entity/Q156778,personnalité politique
http://www.wikidata.org/entity/Q159798,personnalité politique
http://www.wikidata.org/entity/Q160514,prêtre catholique
http://www.wikidata.org/entity/Q160922,pape
http://www.wikidata.org/entity/Q160922,écrivain
http://www.wikidata.org/entity/Q160922,prêtre catholique
http://www.wikidata.org/entity/Q160922,clerc
http://www.wikidata.org/entity/Q162456,
http://www.wikidata.org/entity/Q162593,missionnaire
http://www.wikidata.org/entity/Q162593,théologien
http://www.wikidata.org/entity/Q162593,moine chrétien
http://www.wikidata.org/entity/Q162593,philosophe
http://www.wikidata.org/entity/Q163079,écrivain
http://www.wikidata.org/entity/Q163079,poète
http://www.wikidata.org/entity/Q163275,médecin
http://www.wikidata.org/entity/Q163275,infirmier
http://www.wikidata.org/entity/Q163432,
http://www.wikidata.org/entity/Q164087,
http://www.wikidata.org/entity/Q164210,
http://www.wikidata.org/entity/Q164453,homme politique de la Rome antique
http://www.wikidata.org/entity/Q164923,écrivain
http://www.wikidata.org/entity/Q164923,personnalité politique
http://www.wikidata.org/entity/Q164923,conseiller juridique
http://www.wikidata.org/entity/Q165448,personnalité politique
http://www.wikidata.org/entity/Q165842,homme politique de la Rome antique
http://www.wikidata.org/entity/Q165842,militaire
http://www.wikidata.org/entity/Q166579,homme politique de la Rome antique
http://www.wikidata.org/entity/Q166579,militaire
http://www.wikidata.org/entity/Q186023,homme politique de la Rome antique
http://www.wikidata.org/entity/Q186023,militaire
http://www.wikidata.org/entity/Q186201,personnalité politique
http://www.wikidata.org/entity/Q187004,militaire
http://www.wikidata.org/entity/Q187068,personnalité politique
http://www.wikidata.org/entity/Q187489,militaire
http://www.wikidata.org/entity/Q188232,écrivain
http://www.wikidata.org/entity/Q188232,théologien
http://www.wikidata.org/entity/Q188265,personnalité politique
http://www.wikidata.org/entity/Q188646,écrivain
http://www.wikidata.org/entity/Q188646,poète
http://www.wikidata.org/entity/Q188646,historien
http://www.wikidata.org/entity/Q188883,écrivain
http://www.wikidata.org/entity/Q188883,théologien
http://www.wikidata.org/entity/Q188883,philosophe
http://www.wikidata.org/entity/Q189095,personnalité politique
http://www.wikidata.org/entity/Q189095,agriculteur
http://www.wikidata.org/entity/Q189108,militaire
http://www.wikidata.org/entity/Q189108,personnalité politique
http://www.wikidata.org/entity/Q189375,écrivain
http://www.wikidata.org/entity/Q189375,architecte
http://www.wikidata.org/entity/Q189375,ingénieur
http://www.wikidata.org/entity/Q189375,urbaniste
http://www.wikidata.org/entity/Q189597,historien
http://www.wikidata.org/entity/Q189597,philosophe
http://www.wikidata.org/entity/Q189705,reine régnante
http://www.wikidata.org/entity/Q190097,personnalité politique
http://www.wikidata.org/entity/Q190240,écrivain
http://www.wikidata.org/entity/Q190240,prêtre
http://www.wikidata.org/entity/Q190240,philosophe
http://www.wikidata.org/entity/Q190368,écrivain
http://www.wikidata.org/entity/Q190368,avocat
http://www.wikidata.org/entity/Q190368,historien
http://www.wikidata.org/entity/Q191039,écrivain
http://www.wikidata.org/entity/Q191039,militaire
http://www.wikidata.org/entity/Q191039,poète
http://www.wikidata.org/entity/Q191039,personnalité politique
http://www.wikidata.org/entity/Q191940,personnalité politique
http://www.wikidata.org/entity/Q191956,dirigeant
http://www.wikidata.org/entity/Q192151,médecin
http://www.wikidata.org/entity/Q192998,homme politique de la Rome antique
http://www.wikidata.org/entity/Q193047,monarque
http://www.wikidata.org/entity/Q193058,écrivain
http://www.wikidata.org/entity/Q193058,poète
http://www.wikidata.org/entity/Q193058,dramaturge
http://www.wikidata.org/entity/Q193058,traducteur
http://www.wikidata.org/entity/Q193506,écrivain
http://www.wikidata.org/entity/Q193506,homme politique de la Rome antique
http://www.wikidata.org/entity/Q193506,militaire
http://www.wikidata.org/entity/Q193678,personnalité politique
http://www.wikidata.org/entity/Q193769,enseignant
http://www.wikidata.org/entity/Q193769,avocat
http://www.wikidata.org/entity/Q193769,poète
http://www.wikidata.org/entity/Q193769,rhéteur
http://www.wikidata.org/entity/Q193769,pédagogue
http://www.wikidata.org/entity/Q193800,écrivain
http://www.wikidata.org/entity/Q193800,poète
http://www.wikidata.org/entity/Q199946,militaire
http://www.wikidata.org/entity/Q200031,prêtre romain
http://www.wikidata.org/entity/Q200031,homme politique de la Rome antique
http://www.wikidata.org/entity/Q200859,homme politique de la Rome antique
http://www.wikidata.org/entity/Q200895,martyr
http://www.wikidata.org/entity/Q200895,vierge
http://www.wikidata.org/entity/Q200929,militaire
http://www.wikidata.org/entity/Q200929,personnalité politique
http://www.wikidata.org/entity/Q200929,officier
http://www.wikidata.org/entity/Q201053,personnalité politique
http://www.wikidata.org/entity/Q201102,militaire
http://www.wikidata.org/entity/Q201102,personnalité politique
http://www.wikidata.org/entity/Q201905,
http://www.wikidata.org/entity/Q202222,personnalité politique
http://www.wikidata.org/entity/Q202543,prêtre
http://www.wikidata.org/entity/Q202543,clerc
http://www.wikidata.org/entity/Q203198,prêtre
http://www.wikidata.org/entity/Q203198,personnalité politique
http://www.wikidata.org/entity/Q203445,historien
http://www.wikidata.org/entity/Q203445,philosophe
http://www.wikidata.org/entity/Q203445,théoricien de la musique
http://www.wikidata.org/entity/Q203636,militaire
http://www.wikidata.org/entity/Q203636,personnalité politique
http://www.wikidata.org/entity/Q205636,militaire
http://www.wikidata.org/entity/Q205636,personnalité politique
http://www.wikidata.org/entity/Q205947,écrivain
http://www.wikidata.org/entity/Q205947,poète
http://www.wikidata.org/entity/Q206119,écrivain
http://www.wikidata.org/entity/Q206119,poète
http://www.wikidata.org/entity/Q206119,grammaticus
http://www.wikidata.org/entity/Q206119,philosophe
http://www.wikidata.org/entity/Q206119,théoricien de la musique
http://www.wikidata.org/entity/Q206119,annaliste
http://www.wikidata.org/entity/Q206119,militaire
http://www.wikidata.org/entity/Q206119,historien romain de l'antiquité
http://www.wikidata.org/entity/Q206741,homme politique de la Rome antique
http://www.wikidata.org/entity/Q207113,écrivain
http://www.wikidata.org/entity/Q207113,antipape
http://www.wikidata.org/entity/Q207113,évêque catholique
http://www.wikidata.org/entity/Q207113,théologien
http://www.wikidata.org/entity/Q207121,personnalité politique
http://www.wikidata.org/entity/Q207370,homme politique de la Rome antique
http://www.wikidata.org/entity/Q207370,militaire
http://www.wikidata.org/entity/Q250668,poète
http://www.wikidata.org/entity/Q250824,
http://www.wikidata.org/entity/Q251382,personnalité politique
http://www.wikidata.org/entity/Q251964,homme politique de la Rome antique
http://www.wikidata.org/entity/Q251964,militaire
http://www.wikidata.org/entity/Q252841,personnalité politique
http://www.wikidata.org/entity/Q252841,historien
http://www.wikidata.org/entity/Q252849,historien
http://www.wikidata.org/entity/Q253484,philosophe
http://www.wikidata.org/entity/Q253484,soldat
http://www.wikidata.org/entity/Q253762,
http://www.wikidata.org/entity/Q254261,personnalité politique
http://www.wikidata.org/entity/Q254471,régent
http://www.wikidata.org/entity/Q255143,monarque
http://www.wikidata.org/entity/Q255410,
http://www.wikidata.org/entity/Q255448,philosophe
http://www.wikidata.org/entity/Q255453,monarque
http://www.wikidata.org/entity/Q255462,
http://www.wikidata.org/entity/Q255465,homme politique de la Rome antique
http://www.wikidata.org/entity/Q255465,militaire
http://www.wikidata.org/entity/Q255778,aristocrate
http://www.wikidata.org/entity/Q255870,
http://www.wikidata.org/entity/Q256015,
http://www.wikidata.org/entity/Q256048,personnalité politique
http://www.wikidata.org/entity/Q256316,
http://www.wikidata.org/entity/Q256439,maîtresse
http://www.wikidata.org/entity/Q257448,écrivain
http://www.wikidata.org/entity/Q257448,poète
http://www.wikidata.org/entity/Q257448,élégiste
http://www.wikidata.org/entity/Q257819,
http://www.wikidata.org/entity/Q259083,personnalité politique
http://www.wikidata.org/entity/Q259126,personnalité politique
http://www.wikidata.org/entity/Q259150,monarque
http://www.wikidata.org/entity/Q259531,écrivain
http://www.wikidata.org/entity/Q259576,aristocrate
http://www.wikidata.org/entity/Q260033,mécène
http://www.wikidata.org/entity/Q260039,dirigeant
http://www.wikidata.org/entity/Q260156,
http://www.wikidata.org/entity/Q260258,personnalité politique
http://www.wikidata.org/entity/Q261441,écrivain
http://www.wikidata.org/entity/Q261441,avocat
http://www.wikidata.org/entity/Q261441,juriste
http://www.wikidata.org/entity/Q261441,homme politique de la Rome antique
http://www.wikidata.org/entity/Q261441,militaire
http://www.wikidata.org/entity/Q261992,évêque
http://www.wikidata.org/entity/Q261992,écrivain
http://www.wikidata.org/entity/Q261992,prêtre
http://www.wikidata.org/entity/Q261992,théologien
http://www.wikidata.org/entity/Q262368,personnalité politique
http://www.wikidata.org/entity/Q262766,écrivain
http://www.wikidata.org/entity/Q263355,soldat
http://www.wikidata.org/entity/Q263385,personnalité politique
http://www.wikidata.org/entity/Q263402,personnalité politique
http://www.wikidata.org/entity/Q263444,militaire
http://www.wikidata.org/entity/Q263444,usurpateur
http://www.wikidata.org/entity/Q263459,
http://www.wikidata.org/entity/Q263892,écrivain
http://www.wikidata.org/entity/Q263892,historien
http://www.wikidata.org/entity/Q263892,rhéteur
http://www.wikidata.org/entity/Q263892,philosophe
http://www.wikidata.org/entity/Q263892,orateur
http://www.wikidata.org/entity/Q265083,soldat
http://www.wikidata.org/entity/Q266030,personnalité politique
http://www.wikidata.org/entity/Q267534,homme politique de la Rome antique
http://www.wikidata.org/entity/Q267534,militaire
http://www.wikidata.org/entity/Q267630,homme politique de la Rome antique
http://www.wikidata.org/entity/Q267630,militaire
http://www.wikidata.org/entity/Q268087,martyr
http://www.wikidata.org/entity/Q268744,dirigeant
http://www.wikidata.org/entity/Q268892,dirigeant
http://www.wikidata.org/entity/Q268964,
http://www.wikidata.org/entity/Q269158,militaire
http://www.wikidata.org/entity/Q269158,personnalité politique
http://www.wikidata.org/entity/Q269721,
http://www.wikidata.org/entity/Q270384,
http://www.wikidata.org/entity/Q270591,
http://www.wikidata.org/entity/Q272082,militaire
http://www.wikidata.org/entity/Q272082,personnalité politique
http://www.wikidata.org/entity/Q272087,écrivain
http://www.wikidata.org/entity/Q272087,théologien
http://www.wikidata.org/entity/Q272087,philosophe
http://www.wikidata.org/entity/Q272101,
http://www.wikidata.org/entity/Q272630,presbytre
http://www.wikidata.org/entity/Q273100,prêtre
http://www.wikidata.org/entity/Q273253,personnalité politique
http://www.wikidata.org/entity/Q273616,
http://www.wikidata.org/entity/Q273622,personnalité politique
http://www.wikidata.org/entity/Q273627,
http://www.wikidata.org/entity/Q273671,écrivain
http://www.wikidata.org/entity/Q273671,poète
http://www.wikidata.org/entity/Q273671,historien
http://www.wikidata.org/entity/Q273671,rhéteur
http://www.wikidata.org/entity/Q273671,philosophe
http://www.wikidata.org/entity/Q273987,
http://www.wikidata.org/entity/Q274545,homme politique de la Rome antique
http://www.wikidata.org/entity/Q274545,militaire
http://www.wikidata.org/entity/Q275606,poète
http://www.wikidata.org/entity/Q275606,historien
http://www.wikidata.org/entity/Q275606,gouverneur romain
http://www.wikidata.org/entity/Q275899,poète
http://www.wikidata.org/entity/Q33941,écrivain
http://www.wikidata.org/entity/Q33941,personnalité politique
http://www.wikidata.org/entity/Q33941,philosophe
http://www.wikidata.org/entity/Q34074,personnalité politique
http://www.wikidata.org/entity/Q34943,astronome
http://www.wikidata.org/entity/Q34943,écrivain
http://www.wikidata.org/entity/Q34943,astrologue
http://www.wikidata.org/entity/Q34943,mathématicien
http://www.wikidata.org/entity/Q34943,géographe
http://www.wikidata.org/entity/Q34943,philosophe
http://www.wikidata.org/entity/Q34943,musicologue
http://www.wikidata.org/entity/Q34943,théoricien de la musique
http://www.wikidata.org/entity/Q34943,épigrammatiste
http://www.wikidata.org/entity/Q37599,dragonslayer
http://www.wikidata.org/entity/Q37599,soldat
http://www.wikidata.org/entity/Q39454,écrivain
http://www.wikidata.org/entity/Q39454,avocat
http://www.wikidata.org/entity/Q39454,poète
http://www.wikidata.org/entity/Q41523,écrivain
http://www.wikidata.org/entity/Q41523,prêtre
http://www.wikidata.org/entity/Q41523,historien
http://www.wikidata.org/entity/Q41523,biographe
http://www.wikidata.org/entity/Q41523,magistrat
http://www.wikidata.org/entity/Q41523,philosophe
http://www.wikidata.org/entity/Q41523,essayiste
http://www.wikidata.org/entity/Q42887,prêtre catholique
http://www.wikidata.org/entity/Q42887,théologien
http://www.wikidata.org/entity/Q43107,personnalité politique
http://www.wikidata.org/entity/Q43689,évêque
http://www.wikidata.org/entity/Q43689,écrivain
http://www.wikidata.org/entity/Q43689,personnalité politique
http://www.wikidata.org/entity/Q43689,prêtre catholique
http://www.wikidata.org/entity/Q43689,théologien
http://www.wikidata.org/entity/Q43689,philosophe
http://www.wikidata.org/entity/Q43920,moine chrétien oriental
http://www.wikidata.org/entity/Q43945,prêtre
http://www.wikidata.org/entity/Q43954,pape
http://www.wikidata.org/entity/Q43954,écrivain
http://www.wikidata.org/entity/Q43954,prêtre catholique
http://www.wikidata.org/entity/Q44011,poète
http://www.wikidata.org/entity/Q44011,prêtre catholique
http://www.wikidata.org/entity/Q44011,théologien
http://www.wikidata.org/entity/Q44011,clerc
http://www.wikidata.org/entity/Q44011,philosophe
http://www.wikidata.org/entity/Q44011,épigrammatiste
http://www.wikidata.org/entity/Q44024,évêque
http://www.wikidata.org/entity/Q44024,écrivain
http://www.wikidata.org/entity/Q44024,théologien
http://www.wikidata.org/entity/Q44024,hagiographe
http://www.wikidata.org/entity/Q44024,prêtre orthodoxe
http://www.wikidata.org/entity/Q44079,écrivain
http://www.wikidata.org/entity/Q44079,pape copte orthodoxe d'Alexandrie
http://www.wikidata.org/entity/Q44079,clerc
