item,positionLabel
http://www.wikidata.org/entity/Q237960,sénateur romain
http://www.wikidata.org/entity/Q237982,
http://www.wikidata.org/entity/Q238023,empereur romain
http://www.wikidata.org/entity/Q238151,
http://www.wikidata.org/entity/Q238448,
http://www.wikidata.org/entity/Q239010,
http://www.wikidata.org/entity/Q239015,
http://www.wikidata.org/entity/Q239314,
http://www.wikidata.org/entity/Q239448,
http://www.wikidata.org/entity/Q240928,
http://www.wikidata.org/entity/Q241036,
http://www.wikidata.org/entity/Q241102,
http://www.wikidata.org/entity/Q118422,fonctionnaire impérial
http://www.wikidata.org/entity/Q120015,consul
http://www.wikidata.org/entity/Q120122,consul
http://www.wikidata.org/entity/Q120122,préteur
http://www.wikidata.org/entity/Q120122,sénateur romain
http://www.wikidata.org/entity/Q122321,consul
http://www.wikidata.org/entity/Q122321,préteur
http://www.wikidata.org/entity/Q122321,sénateur romain
http://www.wikidata.org/entity/Q122437,
http://www.wikidata.org/entity/Q125414,consul
http://www.wikidata.org/entity/Q125414,préteur
http://www.wikidata.org/entity/Q125414,questeur
http://www.wikidata.org/entity/Q125414,sénateur romain
http://www.wikidata.org/entity/Q125545,Consul designatus
http://www.wikidata.org/entity/Q125545,sénateur romain
http://www.wikidata.org/entity/Q126117,consul
http://www.wikidata.org/entity/Q126117,sénateur romain
http://www.wikidata.org/entity/Q131195,empereur romain
http://www.wikidata.org/entity/Q131195,sénateur romain
http://www.wikidata.org/entity/Q134189,
http://www.wikidata.org/entity/Q134461,
http://www.wikidata.org/entity/Q135279,consul
http://www.wikidata.org/entity/Q135279,sénateur romain
http://www.wikidata.org/entity/Q137947,
http://www.wikidata.org/entity/Q138217,consul
http://www.wikidata.org/entity/Q138217,légat
http://www.wikidata.org/entity/Q138217,décemvir à pouvoir consulaire
http://www.wikidata.org/entity/Q138217,sénateur romain
http://www.wikidata.org/entity/Q138724,
http://www.wikidata.org/entity/Q140220,consul
http://www.wikidata.org/entity/Q140220,préteur
http://www.wikidata.org/entity/Q140220,questeur
http://www.wikidata.org/entity/Q140220,augure
http://www.wikidata.org/entity/Q140220,Saliens
http://www.wikidata.org/entity/Q140220,rex sacrorum
http://www.wikidata.org/entity/Q141723,préteur
http://www.wikidata.org/entity/Q141723,gouverneur romain
http://www.wikidata.org/entity/Q142999,évêque
http://www.wikidata.org/entity/Q142999,évêque catholique
http://www.wikidata.org/entity/Q145194,consul
http://www.wikidata.org/entity/Q145194,Curio maximus
http://www.wikidata.org/entity/Q145194,sénateur romain
http://www.wikidata.org/entity/Q151478,consul
http://www.wikidata.org/entity/Q151478,dictateur
http://www.wikidata.org/entity/Q151478,sénateur romain
http://www.wikidata.org/entity/Q152626,
http://www.wikidata.org/entity/Q153035,
http://www.wikidata.org/entity/Q153037,gouverneur romain
http://www.wikidata.org/entity/Q153055,gouverneur romain
http://www.wikidata.org/entity/Q153063,praefectus civitatis
http://www.wikidata.org/entity/Q153600,consul
http://www.wikidata.org/entity/Q153600,sénateur romain
http://www.wikidata.org/entity/Q154732,empereur romain
http://www.wikidata.org/entity/Q155097,consul
http://www.wikidata.org/entity/Q155097,sénateur romain
http://www.wikidata.org/entity/Q155312,consul
http://www.wikidata.org/entity/Q155312,censeur
http://www.wikidata.org/entity/Q155312,dictateur
http://www.wikidata.org/entity/Q155312,sénateur romain
http://www.wikidata.org/entity/Q155350,consul
http://www.wikidata.org/entity/Q155350,sénateur romain
http://www.wikidata.org/entity/Q156778,consul
http://www.wikidata.org/entity/Q156778,préteur
http://www.wikidata.org/entity/Q156778,questeur
http://www.wikidata.org/entity/Q159798,consul
http://www.wikidata.org/entity/Q159798,empereur romain
http://www.wikidata.org/entity/Q159798,sénateur romain
http://www.wikidata.org/entity/Q160514,pape
http://www.wikidata.org/entity/Q160922,pape
http://www.wikidata.org/entity/Q162456,
http://www.wikidata.org/entity/Q162593,
http://www.wikidata.org/entity/Q163079,
http://www.wikidata.org/entity/Q163275,
http://www.wikidata.org/entity/Q163432,
http://www.wikidata.org/entity/Q164087,empereur romain
http://www.wikidata.org/entity/Q164210,
http://www.wikidata.org/entity/Q164453,sénateur romain
http://www.wikidata.org/entity/Q164923,gouverneur romain
http://www.wikidata.org/entity/Q164923,sénateur romain
http://www.wikidata.org/entity/Q165448,questeur
http://www.wikidata.org/entity/Q165842,consul
http://www.wikidata.org/entity/Q165842,sénateur romain
http://www.wikidata.org/entity/Q166579,consul
http://www.wikidata.org/entity/Q166579,édile
http://www.wikidata.org/entity/Q166579,tribun de la plèbe
http://www.wikidata.org/entity/Q166579,sénateur romain
http://www.wikidata.org/entity/Q166731,consul
http://www.wikidata.org/entity/Q166731,César
http://www.wikidata.org/entity/Q166731,sénateur romain
http://www.wikidata.org/entity/Q167902,fonctionnaire
http://www.wikidata.org/entity/Q168707,consul
http://www.wikidata.org/entity/Q168707,préteur
http://www.wikidata.org/entity/Q168707,questeur
http://www.wikidata.org/entity/Q168707,consul suffect
http://www.wikidata.org/entity/Q168707,gouverneur romain
http://www.wikidata.org/entity/Q168707,tribun de la plèbe
http://www.wikidata.org/entity/Q168707,sénateur romain
http://www.wikidata.org/entity/Q185732,
http://www.wikidata.org/entity/Q185844,empereur romain
http://www.wikidata.org/entity/Q186023,consul
http://www.wikidata.org/entity/Q186023,maître de cavalerie
http://www.wikidata.org/entity/Q186023,sénateur romain
http://www.wikidata.org/entity/Q186201,
http://www.wikidata.org/entity/Q187004,préfet du prétoire
http://www.wikidata.org/entity/Q187004,empereur romain
http://www.wikidata.org/entity/Q187068,empereur romain
http://www.wikidata.org/entity/Q187068,sénateur romain
http://www.wikidata.org/entity/Q187489,empereur romain
http://www.wikidata.org/entity/Q188232,
http://www.wikidata.org/entity/Q188265,édile
http://www.wikidata.org/entity/Q188265,légat
http://www.wikidata.org/entity/Q188265,sénateur romain
http://www.wikidata.org/entity/Q188646,
http://www.wikidata.org/entity/Q188883,
http://www.wikidata.org/entity/Q189095,empereur romain
http://www.wikidata.org/entity/Q189095,sénateur romain
http://www.wikidata.org/entity/Q189108,consul
http://www.wikidata.org/entity/Q189108,empereur romain
http://www.wikidata.org/entity/Q189108,empereur byzantin
http://www.wikidata.org/entity/Q189108,sénateur romain
http://www.wikidata.org/entity/Q189375,
http://www.wikidata.org/entity/Q189597,
http://www.wikidata.org/entity/Q189705,roi
http://www.wikidata.org/entity/Q190097,empereur romain
http://www.wikidata.org/entity/Q190097,sénateur romain
http://www.wikidata.org/entity/Q190240,évêque
http://www.wikidata.org/entity/Q190368,procurateur
http://www.wikidata.org/entity/Q191039,consul
http://www.wikidata.org/entity/Q191039,questeur
http://www.wikidata.org/entity/Q191039,sénateur romain
http://www.wikidata.org/entity/Q191940,consul
http://www.wikidata.org/entity/Q191940,préfet de Rome
http://www.wikidata.org/entity/Q191940,empereur romain
http://www.wikidata.org/entity/Q191940,sénateur romain
http://www.wikidata.org/entity/Q191956,empereur romain
http://www.wikidata.org/entity/Q191956,sénateur romain
http://www.wikidata.org/entity/Q192151,évêque
http://www.wikidata.org/entity/Q192998,roi de Rome
http://www.wikidata.org/entity/Q193047,roi de Rome
http://www.wikidata.org/entity/Q193058,
http://www.wikidata.org/entity/Q193506,préteur
http://www.wikidata.org/entity/Q193506,questeur
http://www.wikidata.org/entity/Q193506,tribun de la plèbe
http://www.wikidata.org/entity/Q193678,consul
http://www.wikidata.org/entity/Q193678,empereur romain
http://www.wikidata.org/entity/Q193678,sénateur romain
http://www.wikidata.org/entity/Q193769,
http://www.wikidata.org/entity/Q193800,
http://www.wikidata.org/entity/Q199946,préfet du prétoire
http://www.wikidata.org/entity/Q199946,empereur romain
http://www.wikidata.org/entity/Q200031,roi de Rome
http://www.wikidata.org/entity/Q200859,roi de Rome
http://www.wikidata.org/entity/Q200895,
http://www.wikidata.org/entity/Q200929,consul
http://www.wikidata.org/entity/Q200929,questeur
http://www.wikidata.org/entity/Q200929,gouverneur romain
http://www.wikidata.org/entity/Q200929,tribun de la plèbe
http://www.wikidata.org/entity/Q200929,sénateur romain
http://www.wikidata.org/entity/Q201053,consul
http://www.wikidata.org/entity/Q201053,légat d'Auguste propréteur
http://www.wikidata.org/entity/Q201053,sénateur romain
http://www.wikidata.org/entity/Q201102,questeur
http://www.wikidata.org/entity/Q201102,gouverneur romain
http://www.wikidata.org/entity/Q201905,empereur romain
http://www.wikidata.org/entity/Q201905,sénateur romain
http://www.wikidata.org/entity/Q202222,empereur romain
http://www.wikidata.org/entity/Q202222,sénateur romain
http://www.wikidata.org/entity/Q202543,empereur romain
http://www.wikidata.org/entity/Q203198,évêque
http://www.wikidata.org/entity/Q203198,consul
http://www.wikidata.org/entity/Q203198,empereur romain
http://www.wikidata.org/entity/Q203198,sénateur romain
http://www.wikidata.org/entity/Q203445,
http://www.wikidata.org/entity/Q203636,consul
http://www.wikidata.org/entity/Q203636,Magister militum
http://www.wikidata.org/entity/Q203636,sénateur romain
http://www.wikidata.org/entity/Q205636,sénateur romain
http://www.wikidata.org/entity/Q205947,
http://www.wikidata.org/entity/Q206119,préteur
http://www.wikidata.org/entity/Q206119,questeur
http://www.wikidata.org/entity/Q206741,roi de Rome
http://www.wikidata.org/entity/Q207113,antipape
http://www.wikidata.org/entity/Q207121,empereur romain
http://www.wikidata.org/entity/Q207121,sénateur romain
http://www.wikidata.org/entity/Q207370,préteur
http://www.wikidata.org/entity/Q207370,questeur
http://www.wikidata.org/entity/Q207370,gouverneur romain
http://www.wikidata.org/entity/Q207370,tribun de la plèbe
http://www.wikidata.org/entity/Q207499,Magister militum
http://www.wikidata.org/entity/Q209102,
http://www.wikidata.org/entity/Q209793,consul
http://www.wikidata.org/entity/Q209793,sénateur romain
http://www.wikidata.org/entity/Q936992,consul
http://www.wikidata.org/entity/Q936992,sénateur romain
http://www.wikidata.org/entity/Q937601,évêque catholique
http://www.wikidata.org/entity/Q937798,préteur
http://www.wikidata.org/entity/Q938320,évêque de Braga
http://www.wikidata.org/entity/Q938378,consul
http://www.wikidata.org/entity/Q938378,gouverneur romain
http://www.wikidata.org/entity/Q938378,sénateur romain
http://www.wikidata.org/entity/Q938387,évêque
http://www.wikidata.org/entity/Q938426,consul
http://www.wikidata.org/entity/Q938426,préteur
http://www.wikidata.org/entity/Q938426,sénateur romain
http://www.wikidata.org/entity/Q938462,consul
http://www.wikidata.org/entity/Q938462,censeur
http://www.wikidata.org/entity/Q938462,sénateur romain
http://www.wikidata.org/entity/Q939001,consul
http://www.wikidata.org/entity/Q939001,sénateur romain
http://www.wikidata.org/entity/Q939045,préteur
http://www.wikidata.org/entity/Q939045,gouverneur romain
http://www.wikidata.org/entity/Q939456,consul
http://www.wikidata.org/entity/Q939456,préteur
http://www.wikidata.org/entity/Q939456,censeur
http://www.wikidata.org/entity/Q939456,édile
http://www.wikidata.org/entity/Q939456,sénateur romain
http://www.wikidata.org/entity/Q939993,consul
http://www.wikidata.org/entity/Q939993,gouverneur romain
http://www.wikidata.org/entity/Q939993,sénateur romain
http://www.wikidata.org/entity/Q940041,consul
http://www.wikidata.org/entity/Q940041,sénateur romain
http://www.wikidata.org/entity/Q940162,consul
http://www.wikidata.org/entity/Q940162,préteur
http://www.wikidata.org/entity/Q940162,censeur
http://www.wikidata.org/entity/Q940162,sénateur romain
http://www.wikidata.org/entity/Q940204,évêque
http://www.wikidata.org/entity/Q940749,consul
http://www.wikidata.org/entity/Q940749,préteur
http://www.wikidata.org/entity/Q940749,édile
http://www.wikidata.org/entity/Q940749,tribun de la plèbe
http://www.wikidata.org/entity/Q940749,sénateur romain
http://www.wikidata.org/entity/Q940860,sénateur romain
http://www.wikidata.org/entity/Q942861,
http://www.wikidata.org/entity/Q943175,consul
http://www.wikidata.org/entity/Q943175,maître de cavalerie
http://www.wikidata.org/entity/Q943175,préteur
http://www.wikidata.org/entity/Q943175,censeur
http://www.wikidata.org/entity/Q943175,édile
http://www.wikidata.org/entity/Q943175,sénateur romain
http://www.wikidata.org/entity/Q943702,consul
http://www.wikidata.org/entity/Q943702,sénateur romain
http://www.wikidata.org/entity/Q943719,
http://www.wikidata.org/entity/Q944631,
http://www.wikidata.org/entity/Q944831,préteur
http://www.wikidata.org/entity/Q947119,consul
http://www.wikidata.org/entity/Q947119,sénateur romain
http://www.wikidata.org/entity/Q947137,consul
http://www.wikidata.org/entity/Q947137,sénateur romain
http://www.wikidata.org/entity/Q947179,consul
http://www.wikidata.org/entity/Q947179,tribun militaire
http://www.wikidata.org/entity/Q947179,sénateur romain
http://www.wikidata.org/entity/Q947550,consul
http://www.wikidata.org/entity/Q947550,préfet du prétoire
http://www.wikidata.org/entity/Q947550,préfet des vigiles
http://www.wikidata.org/entity/Q947550,sénateur romain
http://www.wikidata.org/entity/Q947576,
http://www.wikidata.org/entity/Q947607,consul
http://www.wikidata.org/entity/Q947607,préteur
http://www.wikidata.org/entity/Q947607,édile
http://www.wikidata.org/entity/Q947607,gouverneur romain
http://www.wikidata.org/entity/Q947607,sénateur romain
http://www.wikidata.org/entity/Q947607,decemvir sacris faciundis
http://www.wikidata.org/entity/Q947630,consul
http://www.wikidata.org/entity/Q947640,sénateur romain
http://www.wikidata.org/entity/Q947663,consul
http://www.wikidata.org/entity/Q947663,préteur
http://www.wikidata.org/entity/Q947663,tribun de la plèbe
http://www.wikidata.org/entity/Q947663,sénateur romain
http://www.wikidata.org/entity/Q947687,consul
http://www.wikidata.org/entity/Q947687,sénateur romain
http://www.wikidata.org/entity/Q947726,consul
http://www.wikidata.org/entity/Q947726,sénateur romain
http://www.wikidata.org/entity/Q947736,consul
http://www.wikidata.org/entity/Q947736,sénateur romain
http://www.wikidata.org/entity/Q948114,
http://www.wikidata.org/entity/Q948154,
http://www.wikidata.org/entity/Q949214,tribun de la plèbe
http://www.wikidata.org/entity/Q949270,consul
http://www.wikidata.org/entity/Q949270,préteur
http://www.wikidata.org/entity/Q949270,édile
http://www.wikidata.org/entity/Q949270,sénateur romain
http://www.wikidata.org/entity/Q949309,
http://www.wikidata.org/entity/Q949461,
http://www.wikidata.org/entity/Q949544,consul
http://www.wikidata.org/entity/Q949544,préteur
http://www.wikidata.org/entity/Q949544,sénateur romain
http://www.wikidata.org/entity/Q950157,sénateur romain
http://www.wikidata.org/entity/Q950770,consul
http://www.wikidata.org/entity/Q950770,gouverneur romain
http://www.wikidata.org/entity/Q950770,sénateur romain
http://www.wikidata.org/entity/Q952904,consul
http://www.wikidata.org/entity/Q952904,sénateur romain
http://www.wikidata.org/entity/Q704313,
http://www.wikidata.org/entity/Q704362,consul
http://www.wikidata.org/entity/Q704362,préteur
http://www.wikidata.org/entity/Q704362,gouverneur romain
http://www.wikidata.org/entity/Q704362,tribun de la plèbe
http://www.wikidata.org/entity/Q704362,sénateur romain
http://www.wikidata.org/entity/Q704817,
http://www.wikidata.org/entity/Q704842,consul
http://www.wikidata.org/entity/Q704842,sénateur romain
http://www.wikidata.org/entity/Q705117,consul
http://www.wikidata.org/entity/Q705117,sénateur romain
http://www.wikidata.org/entity/Q705202,abbé
http://www.wikidata.org/entity/Q705372,consul
http://www.wikidata.org/entity/Q705372,préteur
http://www.wikidata.org/entity/Q705372,gouverneur romain
http://www.wikidata.org/entity/Q705372,tribun de la plèbe
http://www.wikidata.org/entity/Q705372,sénateur romain
