itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pereLabel,mereLabel
Caius Memmius,Caius,Memmius,,Memmii,masculin,-0105-01-01T00:00:00Z,Rome antique,,Sagonte,Lucius Memmius,t2144250917
Gaius Messius,Caius,Messius,,Messii,masculin,,,,,,
Caius Opimius Pansa,Caius,Opimius,Pansa,Opimii,masculin,,,,,,
Caius Octavius,Caius,Octavius,,Octavii,masculin,,Rome antique,t2297382270,t2297382269,Caius Octavius,t2297382271
Gaius Octavius,Caius,Octavius,,Octavii,masculin,,Rome antique,t2165894942,t2165894948,Caius Octavius,t2165894945
Caius Orcivius,Caius,Orcivius,,Orcivii,masculin,,Rome antique,t2165898289,t2165898290,t2165898287,t2165898292
Gaius Plaetorius,Caius,Plaetorius,,Plaetorii,masculin,,Rome antique,t2165898232,t2165898230,t2165898226,t2165898228
Gaius Plautius Venox,Caius,Plautius,Venox,Plautii,masculin,,Rome antique,t2165897645,t2165897638,t2165897639,t2165897642
Caius Pomptinus,Caius,Pomptinus,,Pomptini,masculin,-0100-01-01T00:00:00Z,Rome antique,-0100-01-01T00:00:00Z,t2166375886,t2166375888,t2166375887
Gaius Publicius Malleolus,Caius,Publicius,Malleolus,Publicii,masculin,,,,,,
Gaius Publilius,Caius,Publilius,,Publilii,masculin,,Rome antique,t2232751020,t2232751011,t2232751008,t2232750991
Gaius Rubrius Gallus,Caius,Rubrius,Gallus,Rubrii,masculin,,,,,Rubrius Gallus,
Gaius Sempronius Longus,Caius,Sempronius,Longus,Sempronii,masculin,-0300-01-01T00:00:00Z,t2135560557,-0200-01-01T00:00:00Z,t2135560533,Tiberius Sempronius Longus,t2135560546
Cnaeus Siccius,Cnaeus,Siccius,,Siccii,masculin,t2281002465,Rome antique,-0500-01-01T00:00:00Z,t2281002459,t2281002466,t2281002463
Gaius Sulpicius Galba,Caius,Sulpicius,Galba,Sulpicii,masculin,,,-0198-01-01T00:00:00Z,,Publius Sulpicius Galba Maximus,
Gaius Sulpicius Galba,Caius,Sulpicius,Galba,Sulpicii,masculin,,Rome,,,Servius Sulpicius Galba,
Gaius Ursanius,Caius,Ursanius,,Ursanii,masculin,,Rome antique,t2165898205,t2165898204,t2165898207,t2165898208
Gaius Valerius Flaccus,Caius,Valerius,,Valerii,masculin,,Rome antique,t2165894731,t2165894730,t2165894736,t2165894734
Gaius Vettius Aquilinus,Caius,Vettius,,Vettii,masculin,,,,,,
Gaius Villius,Caius,Villius,,Villii,masculin,,Rome antique,t2165897356,t2165897355,t2165897353,t2165897361
Gallonius Avitus,t2135496850,Gallonius,Avitus,Gallonii,masculin,,,,,,
Caius Maenius,Caius,Maenius,,Maenii,masculin,-0600-01-01T00:00:00Z,t2135540233,-0500-01-01T00:00:00Z,t2135540242,t2135540241,t2135540240
Marcus Duronius,Marcus,,,,masculin,,,,,,
Gnaeus Anicius,Cnaeus,Anicius,,Anicii,masculin,,Rome antique,t2165896657,t2165896647,t2165896651,t2165896649
Cnaeus Calpurnius Piso,Cnaeus,Calpurnius,Piso,Calpurnii,masculin,t2131388811,Rome antique,-0063-01-01T00:00:00Z,Hispanie citérieure,t2131388800,t2131388814
Cnaeus Calpurnius Piso,Cnaeus,Calpurnius,Piso,Calpurnii,masculin,t2125176359,Rome antique,t2125176358,t2125176361,t2125176366,t2125176363
Gnaeus Fulvius,Cnaeus,Fulvius,,Fulvii,masculin,,Rome antique,t2165896684,t2165896689,t2165896685,t2165896690
Gnaeus Magius,Cnaeus,Magius,,Magii,masculin,,Rome antique,t2165896604,t2165896609,t2165896603,t2165896606
Cnaeus Manlius,Cnaeus,Manlius,,Manlii,masculin,,,,,,
Gnaeus Lutatius Cerco,Cnaeus,Lutatius,Cerco,Lutatii,masculin,,Rome antique,t2165896622,t2165896621,t2165896623,t2165896618
Gnaeus Papirius Aelianus,Cnaeus,,,,masculin,0100-01-01T00:00:00Z,,t2135383329,,,
Cnaeus Plancius,Cnaeus,,,,masculin,-0100-01-01T00:00:00Z,,-0030-01-01T00:00:00Z,,,
Gnaeus Pomponius,Cnaeus,Pomponius,,Pomponii,masculin,,Rome antique,t2165896571,t2165896570,t2165896569,t2165896575
Gnaeus Octavius Rufus,Cnaeus,Octavius,Rufus,Octavii,masculin,,,,,,
Gnaeus Ogulnius Gallus,Cnaeus,Ogulnius,,Ogulnii,masculin,,Rome antique,t2242219442,t2242219445,t2242219447,t2242219446
Gaius Sempronius Blaesus,Caius,Sempronius,Blaesus,Sempronii,masculin,-0217-01-01T00:00:00Z,t2135383347,-0200-01-01T00:00:00Z,t2135383331,Gaius Sempronius Blaesus,t2135383333
Cnaeus Tremellius,Cnaeus,Tremellius,,Tremellii,masculin,,,,,,
Cnaeus Tremellius,Cnaeus,Tremellius,,Tremellii,masculin,,Rome antique,t2165896652,t2165896656,t2165896659,t2165896653
Cnaeus Tremellius Flaccus,Cnaeus,Tremellius,Flaccus,Tremellii,masculin,,,,,,
Granius Marcianus,t2238706887,Granius,,Granii,masculin,,,,,Marcus Granius Marcellus,
Gavius Silvanus,t2238682954,Gavius,Silvanus,Gavii,masculin,,,,,,
Gutta,t2135399363,t2135399379,Gutta,t2135399370,masculin,,,,,,
Haterius,t2153122811,Haterius,t2153122814,Haterii,masculin,,,,,,
Herennius Gallus,,Herennius,,Herennii,masculin,,,,,,
Hermogenes of Carthago,,,,,masculin,0150-01-01T00:00:00Z,,,,,
Icelus Marcianus,,,,,masculin,0001-01-01T00:00:00Z,,0069-01-01T00:00:00Z,,,
Julius Ausonius,t2294500104,Julius,Ausonius,Julii,masculin,,,,,,
Julius Diocles,t2294504437,Julius,,Julii,masculin,,,,,,
Julius Marathus,t2294500923,Julius,,Julii,masculin,,,,,,
Julius Modestus,t2135474750,Julius,Modestus,Julii,masculin,,,,,,
Julius Montanus,t2294501935,Julius,,Julii,masculin,,,,,,
Junius Cilo,t2135608721,Junius,Chilo,Junii,masculin,,,,,,
Catonius Justus,t2126500182,Catonius,Justus,Catonii,masculin,-0100-01-01T00:00:00Z,,0043-01-01T00:00:00Z,,,
Publius Juventius Celsus,Publius,Juventius,Celsus,Iuventii,masculin,,,,,,
Junia,,Junia,,Junii,féminin,-0122-01-01T00:00:00Z,Rome,t2135608713,t2135608731,Decimus Junius Brutus Callaicus,t2135608710
Junia Fadilla,,,,,féminin,,,,,,
Lecanius Areius,t2109291466,Laecanius,,,masculin,,,,,,
Lentidius,t2135583518,Lentidius,,,masculin,,,,,,
Licinia,,,,,féminin,-0150-01-01T00:00:00Z,,-0112-01-01T00:00:00Z,,Gaius Licinius Crassus,
Lucius Livineius Regulus,Lucius,Livineius,Regulus,Livineii,masculin,-0050-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Lucius Livineius Regulus,Marcus,Livineius,Regulus,Livineii,masculin,-0050-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Lucius Apustius,Lucius,Apustius,,Apustii,masculin,,Rome antique,-0189-01-01T00:00:00Z,Lycie,t2135510244,t2135510242
Lucius Atilius,Lucius,Atilius,,Atilii,masculin,-0350-01-01T00:00:00Z,Rome antique,-0350-01-01T00:00:00Z,t2166415621,t2166415619,t2166415617
Lucius Aurunculeius,Lucius,Aurunculeius,,Aurunculeii,masculin,,Rome antique,t2165897401,t2165897402,t2165897404,t2165897405
Lucius Genucius,Lucius,Genucius,,Genucii,masculin,,Rome antique,t2243687968,t2243687972,t2243687973,t2243687970
Lucius Lucilius Balbus,Lucius,Lucilius,Balbus,Lucilii,masculin,,Rome antique,t2165894749,t2165894746,t2165894748,t2165894752
Lucius Annius,Lucius,Annius,,Annii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0150-01-01T00:00:00Z,t2166377567,t2166377573,t2166377568
Lucius Annius Vinicianus,Lucius,Annius,,Annii,masculin,0036-01-01T00:00:00Z,,0066-01-01T00:00:00Z,,,
Lucius Appius Maximus,Lucius,Appius,Maximus,Appii,masculin,,,,,,
Lucius Calpurnius Piso,Lucius,Calpurnius,Piso,Calpurnii,masculin,-0300-01-01T00:00:00Z,Rome antique,t2135557576,t2135557523,Caius Calpurnius Piso,t2135557634
Lucius Baebius,Lucius,Baebius,,Baebii,masculin,,Rome antique,t2165897913,t2165897910,t2165897912,t2165897916
Libérius,t2174384343,t2174384340,Felix,t2174384344,masculin,0465-01-01T00:00:00Z,Ligurie,0554-01-01T00:00:00Z,Rimini,,
Lucius Volusius Saturninus,Lucius,Volusius,,Volusii,masculin,-0059-01-01T00:00:00Z,,0020-01-01T00:00:00Z,,Quintus Volusius Saturninus,Claudia
Lucceius Albinus,t2257507336,Lucceius,Albinus,,masculin,0100-01-01T00:00:00Z,,0069-01-01T00:00:00Z,Maurétanie,,
Quintus Sextius le Père,Quintus,Sextius,,Sextii,masculin,-0050-01-01T00:00:00Z,Rome antique,-0100-01-01T00:00:00Z,t2227134912,t2227134910,t2227134911
Vulcacius Rufinus,,,,,masculin,0350-01-01T00:00:00Z,,0368-01-01T00:00:00Z,Rome,,
Spurius Nautius Rutilus,Spurius,Nautius,,Nautii,masculin,-0350-01-01T00:00:00Z,Rome antique,-0350-01-01T00:00:00Z,t2166416529,t2166416528,t2166416532
Sextus Claudius Petronius Probus,Sextus,Claudius,Probus,Claudii,masculin,0328-01-01T00:00:00Z,Vérone,0388-01-01T00:00:00Z,Thessalonique,Petronius Probinus,
Sextus Claudius Petronius Probus,Sextus,Petronius,Probus,Claudii,masculin,0328-01-01T00:00:00Z,Vérone,0388-01-01T00:00:00Z,Thessalonique,Petronius Probinus,
Sextus Claudius Petronius Probus,Sextus,Claudius,Probus,Petronii,masculin,0328-01-01T00:00:00Z,Vérone,0388-01-01T00:00:00Z,Thessalonique,Petronius Probinus,
Sextus Claudius Petronius Probus,Sextus,Petronius,Probus,Petronii,masculin,0328-01-01T00:00:00Z,Vérone,0388-01-01T00:00:00Z,Thessalonique,Petronius Probinus,
Fabius Aconius Catullinus Philomathius,,Fabius,,Fabii,masculin,t2255669752,Rome,t2255669753,,,
Taurus,,Flavius,,Flavii,masculin,0350-01-01T00:00:00Z,,,,,
Caius Servilius Structus Ahala,Caius,Servilius,Ahala,Servilii,masculin,-0550-01-01T00:00:00Z,Rome antique,-0477-01-01T00:00:00Z,t2296016259,t2296016258,t2296016261
Caius Servilius Structus Ahala,Caius,Servilius,Structus,Servilii,masculin,-0550-01-01T00:00:00Z,Rome antique,-0477-01-01T00:00:00Z,t2296016259,t2296016258,t2296016261
Heliodorus,,,,,masculin,t2291139371,Égypte,,,,
Servilius Vatia,t2295944180,Servilius,Vatia,Servilii,masculin,,Rome antique,-0067-01-01T00:00:00Z,Rome,Caius Servilius Vatia,t2295944179
Cnaeus Genucius,Cnaeus,Genucius,,Genucii,masculin,t2243678055,Rome antique,-0472-01-01T00:00:00Z,t2243678054,t2243678057,t2243678059
Titus Statius,Titus,Statius,,Statii,masculin,-0600-01-01T00:00:00Z,Rome antique,-0500-01-01T00:00:00Z,t2135278751,t2135278875,t2135278907
Lucius Caedicius,Lucius,Caedicius,,Caedicii,masculin,-0600-01-01T00:00:00Z,Rome antique,-0500-01-01T00:00:00Z,t2135278891,t2135278847,t2135278733
Titus Genucius,Titus,Genucius,,Genucii,masculin,-0550-01-01T00:00:00Z,Rome antique,-0500-01-01T00:00:00Z,t2243677659,t2243677657,t2243677660
Gnaeus Marcius,Cnaeus,Marcius,,Marcii,masculin,,Rome antique,t2172230999,t2172230998,t2172231003,t2172231004
Icili,,,,,,,,,,,
Lucius Sicinius,Lucius,Sicinius,,Sicinii,masculin,,Rome antique,t2281079970,t2281079976,t2281079971,t2281079969
Quintus Pomponius,Quintus,Pomponius,,Pomponii,masculin,,Rome antique,t2165895775,t2165895779,t2165895777,t2165895776
Gaius Lacerius,Caius,Lacerius,,Lacerii,masculin,,Rome antique,t2165895720,t2165895724,t2165895731,t2165895714
Publius Curiatius,Publius,Curiatius,,Curiatii,masculin,,Rome antique,t2165895798,t2165895792,t2165895797,t2165895796
Marcus Pomponius,Marcus,Pomponius,,Pomponii,masculin,,Rome antique,t2165895755,t2165895757,t2165895756,t2165895762
Sextus Tempanius,Sextus,Tempanius,,Tempanii,masculin,-0500-01-01T00:00:00Z,Rome antique,t2135274433,t2135274512,t2135274450,t2135274499
Marcus Maenius,Marcus,Maenius,,Maenii,masculin,,Rome antique,t2165895735,t2165895737,t2165895723,t2165895713
Marcus Acutius,Marcus,Acutius,,Acutii,masculin,-0500-01-01T00:00:00Z,t2182996814,t2182996811,t2182996813,t2182996812,t2182996808
Marcus Minucius,Marcus,Minucius,,Minucii,masculin,,Rome antique,t2165895610,t2165895606,t2165895618,t2165895639
Marcus Minucius Augurinus,Marcus,Minucius,Augurinus,Minucii,masculin,,Rome antique,t2165895651,t2165895613,t2165895641,t2165895636
Quintus Mummius,Quintus,Mummius,,Mummii,masculin,-0250-01-01T00:00:00Z,Rome antique,-0250-01-01T00:00:00Z,t2166397174,t2166397170,t2166397171
Lucius Mummius,Lucius,Mummius,,Mummii,masculin,-0250-01-01T00:00:00Z,Rome antique,-0250-01-01T00:00:00Z,Rome,t2166452800,t2166452805
Lucius Valerius Tappo,Lucius,Valerius,Tappo,Valerii,masculin,,Rome antique,t2165895524,t2165895478,t2165895502,t2165895472
Gaius Sempronius Rutilus,Caius,Sempronius,Rutilus,Sempronii,masculin,-0300-01-01T00:00:00Z,t2167713476,-0200-01-01T00:00:00Z,t2167713475,Sempronius Rutilus,t2167713472
Publius Sempronius Blaesus,Publius,Sempronius,Blaesus,Sempronii,masculin,-0300-01-01T00:00:00Z,t2135274460,-0200-01-01T00:00:00Z,t2135274497,Gaius Sempronius Blaesus,t2135274403
Marcus Junius Brutus,Marcus,Junius,,Junii,masculin,,Rome antique,t2165895642,t2165895621,t2165895604,t2165895649
Publius Junius Brutus,Publius,Junius,Brutus,Junii,masculin,,Rome,t2165895615,t2165895644,t2165895616,t2165895643
Publius Sempronius Gracchus,Publius,Sempronius,Gracchus,Sempronii,masculin,-0300-01-01T00:00:00Z,t2182885735,-0200-01-01T00:00:00Z,t2182885736,Publius Sempronius Gracchus,t2182885731
Gaius Valerius Tappo,Caius,Valerius,Tappo,Valerii,masculin,,Rome antique,t2165895607,t2165895608,t2165895632,t2165895634
Gaius Publicius Bibulus,Caius,Publicius,Bibulus,Publicii,masculin,,Rome antique,t2232741348,t2232741351,t2232741347,t2232741344
Marcus Metilius,Marcus,Metilius,,Metilii,masculin,,Rome antique,t2165895620,t2165895628,t2165895631,t2165895647
Tiberius Claudius Asellus,Titus,Claudius,Asellus,Claudii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0100-01-01T00:00:00Z,t2242659617,t2242659614,t2242659615
Tiberius Claudius Asellus,Tiberius,Claudius,Asellus,Claudii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0100-01-01T00:00:00Z,t2242659617,t2242659614,t2242659615
Marcus Pomponius,Marcus,Pomponius,,Pomponii,masculin,,Rome antique,t2165895497,t2165895490,t2165895487,t2165895506
Titus Didius,Titus,Didius,,Didii,masculin,,Rome antique,t2165895505,t2165895471,t2165895531,t2165895511
Quintus Aelius Tubero,Quintus,Aelius,Tubero,Aelii,masculin,,Rome antique,t2267511817,t2267511820,t2267511815,t2267511818
Publius Gabinius Capito,Publius,Gabinius,,Gabinii,masculin,-0100-01-01T00:00:00Z,Rome antique,,Rome,t2126490722,t2126490718
Caius Arruntius Catellius Celer,Quintus,Arruntius,Celer,Arruntii,masculin,0050-01-01T00:00:00Z,,,,Lucius Pompeius Vopiscus,
Vipsanius Laenas,t2135278872,Vipsanius,Laenas,Vipsanii,masculin,,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Neratius,Fronto,Neratii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Hirrius,Fronto,Neratii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Neratius,Pansa,Neratii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Hirrius,Pansa,Neratii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Neratius,Fronto,Hirrii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Hirrius,Fronto,Hirrii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Neratius,Pansa,Hirrii,masculin,0050-01-01T00:00:00Z,,,,,
Marcus Hirrius Fronto Neratius Pansa,Marcus,Hirrius,Pansa,Hirrii,masculin,0050-01-01T00:00:00Z,,,,,
Publius Neratius Marcellus,Publius,Neratius,Marcellus,Neratii,masculin,,,,,,
Lucius Aurelius Cotta,Lucius,,,,masculin,,,,,,
Lucius Arennius,Lucius,Arennius,,Arennii,masculin,,Rome antique,t2165896101,t2165896096,t2165896098,t2165896095
Lucius Cassius Longinus,Lucius,,,,masculin,-0001-01-01T00:00:00Z,,-0100-01-01T00:00:00Z,,,
Lucius Aurelius Cotta,Lucius,,,,masculin,,,,,,
Lucius Trebellius,Lucius,Trebellius,,Trebellii,masculin,-0050-01-01T00:00:00Z,Rome,,,,
Lucius Aemilius Papus,Lucius,,,,masculin,,,,,,
Appius Annius Gallus,Appius,Annius,,Annii,masculin,0050-01-01T00:00:00Z,,,,,
Arrius Varus,,,,,masculin,,,,,,
Sextus Cocceius Vibianus,Sextus,Cocceius,,Cocceii,masculin,,,,,,
Arrius Aper,,Arrius,,Arrii,masculin,,,0284-01-01T00:00:00Z,,,
Aemilius Rectus,t2135278886,Aemilius,Rectus,Aemilii,masculin,,,,,,
Lucius Plotius Gallus,Lucius,Plotius,,,masculin,-0150-01-01T00:00:00Z,,,,,
Marius Secundus,t2135283194,Marius,Secundus,Marii,masculin,,,,,,
Publius Valerius Triarius,Publius,Valerius,Triarius,Valerii,masculin,,Rome antique,t2224411728,t2224411727,Lucius Valerius Triarius,t2224411732
Lucius Procilius,Lucius,Procilius,,Procilii,masculin,t2135278908,t2135278817,t2135278760,t2135278911,Lucius Procilius,t2135278834
Quintus Ancharius,Quintus,,,,masculin,-0095-01-01T00:00:00Z,,,,,
Publius Rutilius,Publius,Rutilius,,Rutilii,masculin,,Rome antique,t2165896134,t2165896133,t2165896136,t2165896126
Publius Servilius Globulus,Publius,Servilius,,Servilii,masculin,-0200-01-01T00:00:00Z,t2135278851,-0100-01-01T00:00:00Z,t2135278768,t2135278848,t2135278832
Publius Rutilius,Publius,Rutilius,,Rutilii,masculin,,Rome antique,t2257016567,t2257016574,t2257016598,t2257016579
Publius Cornelius Lentulus,Publius,Cornelius,Lentulus,Cornelii,masculin,,,,,Servius Cornelius Lentulus,
Publius Sabinus,Publius,,,,masculin,,,,,,
Publius Pasidienus Firmus,Publius,,,,masculin,0050-01-01T00:00:00Z,,,,,
Quintus Hortensius Hortalus,Quintus,Hortensius,,Hortensii,masculin,-0050-01-01T00:00:00Z,,,,Quintus Hortensius Hortalus,Lutatia
Publi Sili,Publius,,,,masculin,,,,,,
Quintus Fabricius,Quintus,Fabricius,,Fabricii,masculin,,Rome antique,t2165896179,t2165896180,t2165896177,t2165896173
Quintus Fabius Buteo,Quintus,Fabius,,Fabii,masculin,-0250-01-01T00:00:00Z,Rome antique,-0250-01-01T00:00:00Z,Espagne,Marcus Fabius Buteo,t2166452945
Publius Cornelius Lentulus Marcellinus,Publius,Cornelius,Lentulus,Cornelii,masculin,,,,,,
Publius Cornelius Lentulus Marcellinus,Publius,Cornelius,Marcellinus,Cornelii,masculin,,,,,,
Publius Licinius Lucullus,Publius,Licinius,Lucullus,Licinii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0150-01-01T00:00:00Z,t2264190607,t2264190612,t2264190608
Publi Furi,Publius,,,,masculin,,,,,,
Publius Magius,Publius,,,,masculin,,,,,,
Publius Pomponius Flaccus,Publius,,,,masculin,,,,,,
Publius Licinius Nerva,Publius,Licinius,Nerva,Licinii,masculin,,Rome antique,t2188451365,t2188451364,t2188451367,t2188451362
Publius Titius Perpetuus,Publius,Titius,,Titii,masculin,,,,,,
Licinius Proculus,,Licinius,,Licinii,masculin,,,,,,
Afranius Dexter,t2135283188,Afranius,Dexter,Afranii,masculin,,,,,,
Roscius Regulus,t2135283210,Roscius,Regulus,Roscii,masculin,,,,,,
Rubrius,Caius,Rubrius,,Rubrii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0150-01-01T00:00:00Z,t2183229794,t2183229795,t2183229798
Flaccilla,,,,,féminin,0397-06-17T00:00:00Z,Constantinople,0403-01-01T00:00:00Z,,Flavius Arcadius,Eudoxie
Caius Servilius Structus Axilla,Caius,Servilius,Structus,Servilii,masculin,-0450-01-01T00:00:00Z,Rome,-0450-01-01T00:00:00Z,t2295977061,Quintus Servilius Priscus Structus  Fidenas,t2295977059
Caius Servilius Structus Axilla,Caius,Servilius,Axilla,Servilii,masculin,-0450-01-01T00:00:00Z,Rome,-0450-01-01T00:00:00Z,t2295977061,Quintus Servilius Priscus Structus  Fidenas,t2295977059
Tyconius,,,,,masculin,0370-01-01T00:00:00Z,,0390-01-01T00:00:00Z,,,
Antiochus,,,,,masculin,,,0600-01-01T00:00:00Z,,,
Julius Laetus,t2294475285,Julius,Laetus,Julii,masculin,,,0198-01-01T00:00:00Z,,,
Marcus Duronius,Marcus,,,,masculin,,,,,,
Caecina Mavortius Basilius Decius,,Decius,,Decii,masculin,0493-01-01T00:00:00Z,,,,Caecina Decius Basilius,
Marcus Acilius Severus,t2111136974,Acilius,Severus,Acilii,masculin,0250-01-01T00:00:00Z,,0400-01-01T00:00:00Z,,,
Aurelianus,,,,,masculin,0350-01-01T00:00:00Z,,,,Taurus,
Marcus Lurius,Marcus,Lurius,,,masculin,-0050-01-01T00:00:00Z,,,,,
Marcus Claudius Fronto,Marcus,Claudius,,Claudii,masculin,0100-01-01T00:00:00Z,,0170-01-01T00:00:00Z,,,
Quintus Pleminius,Quintus,Pleminius,,Pleminii,masculin,-0250-01-01T00:00:00Z,Rome antique,-0250-01-01T00:00:00Z,t2232923774,t2232923771,t2232923772
Marcus Nonius Macrinus,Marcus,Nonius,Macrinus,Nonii,masculin,0200-01-01T00:00:00Z,Brescia,,Rome,,
Quintus Cornelius Pudens,Quintus,Cornelius,Pudens,Cornelii,masculin,,,,,,
Marcus Aper,Marcus,,,,masculin,0100-01-01T00:00:00Z,Gaule chevelue,0085-01-01T00:00:00Z,,,
Basilius Venantius,,,,,masculin,0450-01-01T00:00:00Z,,,,,
Quintus Aurelius Symmachus,Quintus,Aurelius,,Aurelii,masculin,0450-01-01T00:00:00Z,,,,Quintus Fabius Memmius Symmachus,
Publius Sulpicius Scribonius Proculus,Publius,Scribonius,,Scribonii,masculin,,,0067-01-01T00:00:00Z,,,
Marcus Pomponius Matho,Marcus,Pomponius,,Pomponii,masculin,-0250-01-01T00:00:00Z,Rome antique,-0250-01-01T00:00:00Z,Rome,t2166452906,t2166452911
Julius Sacrovir,,,,,masculin,-0050-01-01T00:00:00Z,Gaule,0021-01-01T00:00:00Z,Autun,,
Lucius Aemilius Mamercinus,Lucius,Aemilius,,Aemilii,masculin,-0500-01-01T00:00:00Z,Rome antique,-0400-01-01T00:00:00Z,t2119085085,t2119085120,t2119085070
Titus Caesernius Statius Quinctius Macedo,Titus,Quinctius,Macedo,Quinctii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Statius,Macedo,Quinctii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Caesernius,Macedo,Quinctii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Quinctius,Macedo,Statii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Statius,Macedo,Statii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Caesernius,Macedo,Statii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Quinctius,Macedo,Caesernii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Statius,Macedo,Caesernii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Titus Caesernius Statius Quinctius Macedo,Titus,Caesernius,Macedo,Caesernii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Marcus Petronius Mamertinus,Marcus,Petronius,,Petronii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Quintus Trabea,Quintus,,,,masculin,,,,,,
Publius Servilius Rullus,Publius,Servilius,,Servilii,masculin,-0100-01-01T00:00:00Z,Rome antique,,t2119085065,t2119085071,t2119085080
Marcus Plautius Silvanus,Marcus,Plautius,Silvanus,Plautii,masculin,-0200-01-01T00:00:00Z,Trebula Suffenas,-0100-01-01T00:00:00Z,t2126083399,t2126083393,t2126083397
Lucius Cornelius Latinianus,Lucius,Cornelius,,Cornelii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Pontius Furius Pontianus,,Furius,,Furii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Inportunus,,Flavius,,Flavii,masculin,0450-01-01T00:00:00Z,,,,,
Marcus Aelius Apollonius,Marcus,Aelius,Apollonius,Aelii,masculin,,,,,,
Marcus Junius Silanus,Marcus,Junius,Murena,Junii,masculin,-0116-01-01T00:00:00Z,Rome antique,t2294828901,t2294828896,Marcus Junius Silanus,t2294828905
Marcus Junius Silanus,Marcus,Junius,Silanus,Junii,masculin,-0116-01-01T00:00:00Z,Rome antique,t2294828901,t2294828896,Marcus Junius Silanus,t2294828905
Marcus Junius Silanus,Marcus,Junius,Murena,Junii,masculin,-0116-01-01T00:00:00Z,Rome antique,t2294828901,t2294828896,Decimus Junius Silanus,t2294828905
Marcus Junius Silanus,Marcus,Junius,Silanus,Junii,masculin,-0116-01-01T00:00:00Z,Rome antique,t2294828901,t2294828896,Decimus Junius Silanus,t2294828905
Lucius Flavius Fimbria,Lucius,Flavius,,Flavii,masculin,0100-01-01T00:00:00Z,,,,,
Irène de Rome,,,,,féminin,0300-01-01T00:00:00Z,Rome,0288-01-01T00:00:00Z,,,
Irène de Rome,,,,,féminin,0300-01-01T00:00:00Z,Rome,0290-01-01T00:00:00Z,,,
Irène de Rome,,,,,féminin,0300-01-01T00:00:00Z,Rome,0304-01-01T00:00:00Z,,,
